confidence,current_category,current_score,current_signal_type,dataset_tier,editorial_reason,exact_excerpt,final_label,hard_eval,id,label_tier,locality,model_text,published_at,region,report,review_status,source,title,url,event_group,event_group_size,event_label_count,mixed_label_event,is_label_representative,split
HIGH,,,,SILVER,Очевидно нерелевантный жанр или событие вне предмета S-monitor.,"[…] На нем видно, что упаковка весом 180 грамм стоит 9,99 BYN, а килограмм грибов – 55,50 BYN. Впрочем, спор на этом не закончился. В комментариях снова нашлись те, кто не согласился с девушкой. Одни уверяли, что недавно брали лисички по 8 BYN за килограмм, другие писали, что в их регионе цена и вовсе опустилась до 6 BYN. А некоторые отметили, что сравнивать стоимость с магазином не совсем корректно, поскольку там действуют совсем другие правила ценообразования. Однако большинство пользователей неожиданно поддержали автора ролика. Многие напомнили, что грибы сами в корзину не прыгают, а их сбор требует времени и сил. […]",REJECT,,RQ-357d2951ed9b,SILVER,,,2026-08-07T14:05:51+00:00,,,REVIEWED,Виртуальный Брест,Белоруску захейтили за дорогие лисички – она показала цены в магазине,https://virtualbrest.ru/news188779.php,EVT-2b0af096ae8b,4,1,NO,NO,train
HIGH,,,,SILVER,Редакционный второй проход: нет подтвержденной проблемы в предметной области S-monitor.,"[…] ""По поручению главы государства был восстановлен дворец в Коссово, который пользуется популярностью у туристов. […] Они моментально приняли все меры, чтобы людям здесь жилось комфортно"", - отметила председатель Совета Республики. Ответом на коллективное обращение местных жителей стала программа комплексного развития Коссово на 2025-2026 годы, чтобы решить вопросы по благоустройству, состоянию улично-дорожной сети и социальной инфраструктуре. Ситуация находится на контроле Натальи Кочановой. […] ""Разработана комплексная программа благоустройства и наведения порядка. Она включает и жилой фонд, и асфальтирование улиц, обновление инфраструктуры, очистных сооружений, торговых объектов. […] Особый акцент сделан на улицах и дорогах: проводится замена асфальтного покрытия, обустраиваются пешеходные и велосипедные дорожки, автобусные остановки, стоянки. […]",REJECT,,RQ-f3e1835d48f7,SILVER,,,2026-08-07T14:03:37+00:00,,,REVIEWED,Виртуальный Брест,Комфорт для жителей и туристов. Коссово преобразился по программе комплексного развития города,https://virtualbrest.ru/news188776.php,EVT-a2b5ecaf8197,1,1,NO,YES,train
HIGH,,,,SILVER,"Заголовок прямо фиксирует конкретную жалобу, нарушение или социально-экономическую проблему.","На ТРК «Гродно » вышел сюжет о проверке детских площадок, которую провела прокуратура города. Во время обследования выяснилось, что часть игрового оборудования представляла опасность для детей. Так, на одной из площадок во время проверки было обнаружено полностью поврежденное сиденье качелей и отсутствие деревянной доски. Через неделю, как сообщили в сюжете, нарушения устранили. Однако на улице Поповича ситуация оказалась куда серьезнее. Проверяющие обнаружили аварийное игровое оборудование, сгнившие деревянные элементы, торчащие гвозди, поврежденные качели, неисправные ограждения и сломанные скамейки. Представитель прокуратуры отметил, что во время обследований особое внимание уделяют безопасности оборудования. […]",KEEP,,RQ-cd41a4c90f63,SILVER,,,2026-08-07T13:50:01+00:00,,,REVIEWED,BGmedia,"Торчащие гвозди и «одноногие» качели: прокуратура нашла десятки опасных площадок, которые игнорировали ЖЭУ Гродно — BGmedia",https://bgmedia.site/society/v-grodno-nashli-opasnye-detskie-ploshhadki-s-torchashhimi-gvozdyami-i-avarijnymi-kachelyami,EVT-b560a8407dcc,1,1,NO,YES,train
HIGH,,,,SILVER,Исправлено при полном редакционном аудите заголовка и извлеченного текста.,"Белорусская железная дорога планирует установить автоматические камеры хранения на железнодорожных вокзалах по всей стране. Новые устройства появятся не только в Минске, но и на других станциях, где в этом есть необходимость. Поводом для изменений стало видео, опубликованное в TikTok, на котором пассажиры выстроились в длинную очередь к камерам хранения на станции «Минск-Пассажирский». Автор ролика рассказал, что на сдачу и получение багажа пришлось потратить в общей сложности около двух часов. В БЖД пояснили, что подобные очереди возникают не только из-за пассажиров поездов. По словам первого заместителя начальника пассажирской службы Константина Бояра, услугой нередко пользуются и гости столицы, которые по разным причинам не могут оставить вещи в гостиницах. Кроме того, железная дорога ежегодно сталкивается с сезонными колебаниями пассажиропотока, сообщает ОНТ . […]",KEEP,,RQ-c5b9b6fbe152,SILVER,,,2026-08-07T12:45:00+00:00,,,REVIEWED,Минская правда,"На вокзалах Беларуси появятся новые камеры хранения, но за удобство придется платить больше - 07.08.2026",https://mlyn.by/07082026/na-vokzalah-belarusi-poyavyatsya-novye-kamery-hraneniya-no-za-udobstvo-pridetsya-platit-bolshe,EVT-a504c1841dec,4,1,NO,YES,train
HIGH,,,,SILVER,"Редакционный второй проход: подтверждена конкретная белорусская проблема, жалоба или нарушение.","[…] Узнали, как семье удалось начать всё заново и чем сегодня встретит покупателей их новый магазин. Раньше в здании нынешнего магазина располагалась торговая точка райпо, но после ее закрытия помещение долго пустело. Двери закрылись, а потребность сельчан в элементарных продуктах осталась. После потери прошлого магазина Алеся решила, что возвращение к торговле именно будет именно здесь. – Открывать точку было тяжело, но надо. […] Общими усилиями магазин держится, – рассказывает Алеся Забаровская. […] Секрет популярности «Улыбки» прост: здесь всегда свежие продукты первого спроса и отличный ассортимент, за которым раньше пришлось бы ехать в район. […]",KEEP,,RQ-18f7a7c56dc3,SILVER,,,2026-08-07T12:21:42+00:00,,,REVIEWED,Прысталічча,Жители деревни Бродок открыли магазин после пожара - 07.08.2026,https://pristalica.by/07082026/zhiteli-derevni-brodok-zanovo-otkryli-magazin-posle-pozhara,EVT-3430e346c261,1,1,NO,YES,train
HIGH,,,,SILVER,"Заголовок прямо фиксирует конкретную жалобу, нарушение или социально-экономическую проблему.","Жительница агрогородка Раков, который находится примерно в 30 километрах от Минска, публично обратилась к «Евроопту» с просьбой открыть еще один магазин. По ее словам, существующей торговой инфраструктуры жителям уже не хватает, особенно пожилым людям, которым сложно добираться до единственного крупного магазина. Публикация быстро собрала десятки комментариев, а на обращение отреагировал и сам «Евроопт». […] Однако жители окраины вынуждены идти до него пешком около 20 минут. «В а/г Раков катастрофически не хватает вашего магазина. На улице Совхозной уже давно пустует небольшое помещение, пригодное для магазина. Прошу, откройте в нем магазин!» Она подчеркнула, что это ее личная инициатива, хотя, по ее мнению, «большая часть поселка» поддерживает такую идею. […]",KEEP,,RQ-1446744274e6,SILVER,,,2026-08-07T12:10:25+00:00,,,REVIEWED,BGmedia,Жители Ракова просят «Евроопт»: что ответил ритейлер? — BGmedia,https://bgmedia.site/society/zhitelnicza-rakova-poprosila-otkryt-evroopt-v-agrogorodke,EVT-c40dcf93e244,1,1,NO,YES,train
HIGH,,,,SILVER,"Редакционный второй проход: подтверждена конкретная белорусская проблема, жалоба или нарушение.","[…] Размовы пра знос дамоў у гэтым раёне вяліся некалькі дзесяцігоддзяў . Праз шматгадовае чаканне зносу раён знаходзіцца ў нявызначаным статусе: для жыхароў дзейнічае забарона на капітальнае будаўніцтва і рэканструкцыю, праз што ўласнікі не рамантавалі сваё жытло. Таксама жыхары рэгулярна скардзіліся на шум ад транспартнага кольца, загазаванасць і непрыемны папах ад табачнай фабрыкі. Частка дамоў з часам прыйшла ў запусценне: цяпер некаторыя дамы стаяць з заколочанымі вокнамі. […] У 2019 годзе ў гарвыканкаме разглядаліся перспектывы забудовы тэрыторыі ў раёне прыватнага сектара, размешчанага ў трыкутніку вуліц Гарнавых–Перамогі–Орджанікідзэ. Тады гаварылася пра тое, што трэба знесці 8 жылых дамаўладанняў, а іх жыхарам у парадку кампенсацыі прадаставіць 13 кватэр.",KEEP,,RQ-e5d6069e80e6,SILVER,,,2026-08-07T12:05:00+00:00,,,REVIEWED,Hrodna.life,У Гродне знясуць прыватны сектар каля філармоніі: на яго месцы пабудуюць грамадскі цэнтр,https://hrodna.life/2026/08/07/znos-damou-garnavyh,EVT-bf21f4a8653b,3,1,NO,YES,train
HIGH,,,,SILVER,Очевидно нерелевантный жанр или событие вне предмета S-monitor.,"[…] Бобруйск. Монтаж нового аттракциона в городском парке культуры и отдыха Новый аттракцион будет запущен в эксплуатацию после получения всех необходимых разрешений от Госпромнадзора и других контролирующих органов. Как сообщили в администрации парка, ожижается, что это произойдет уже в самое ближайшее время. А вот цена билета известна уже сейчас – 7 рублей. […] Монтаж нового аттракциона в городском парке культуры и отдыха Новый аттракцион будет запущен в эксплуатацию после получения всех необходимых разрешений от Госпромнадзора и других контролирующих органов. […] Монтаж нового аттракциона в городском парке культуры и отдыха Новый аттракцион будет запущен в эксплуатацию после получения всех необходимых разрешений от Госпромнадзора и других контролирующих органов. […] Монтаж нового аттракциона в городском парке культуры и отдыха Новый аттракцион будет запущен в эксплуатацию после получения всех необходимых разрешений от Госпромнадзора и других контролирующих органов. […]",REJECT,,RQ-142b22075849,SILVER,,,2026-08-07T11:00:00+00:00,,,REVIEWED,МогилёвОнлайн,В свободном полете. В главном парке Бобруйска скоро заработает новый аттракцион,https://magilev.by/news/2026/08/07/v-svobodnom-polete-v-glavnom-parke-bobrujska-skoro-zarabotaet-novyj-attrakcion,EVT-11f1eaf781c0,2,2,YES,YES,train
HIGH,,,,SILVER,Жалоба на плохие условия содержания группы животных в экопарке.,"Посетителя экопарка «Акварель» возмутило то, в каких условиях там содержатся волки. Белорус написал пост в Threads, где утверждает, что вольер для животных не соответствует даже минимальным требованиям их комфортного существования. Публикация собрала тысячи просмотров и множество комментариев, в которых люди критикуют загородный комплекс и сочувствуют волкам. К посту мужчина приложил ответ самого экопарка, где отметили: «Все вольеры соответствуют нормам, утвержденным постановлением Министерства природных ресурсов и охраны окружающей среды РБ №16, навесы для тени находятся в процессе изготовления и скоро будут установлены» Журналист Onlíner связалась с администрацией экопарка, чтобы получить более развернутый комментарий об этой ситуации. — У волков уже есть навес, это во-первых. […]",KEEP,,RQ-0042ccdaa690,SILVER,,,2026-08-07T10:52:47+00:00,,,REVIEWED,Onlíner,«Без единой травинки». В Threads обсуждают содержание волков в экопарке «Акварель» - Люди Onlíner,https://people.onliner.by/2026/08/07/u-nas-net-nikakix-narushenij-ekopark-akvarel-otvetil-na-kritiku-o-soderzhanii-volkov,EVT-e15edc5207a9,2,1,NO,YES,train
HIGH,,,,SILVER,"Редакционный второй проход: подтверждена конкретная белорусская проблема, жалоба или нарушение.","На горячую линию Министерства по налогам и сборам Республики Беларусь поступил сигнал от гражданина о том, что в одном из гаражных ангаров по улице Свинарчука в г. Бресте осуществляется ремонт и покраска автомобилей без государственной регистрации, а также с привлечением работников без оформления трудовых отношений. Инспекции МНС по Брестской области проведена тематическая оперативная проверка. В ходе осмотра помещения, оборудованного под автомастерскую, инспекторы обнаружили три легковых автомобиля со следами кузовного ремонта и разборки (с отсутствием двигателя и части элементов кузова), установлено, что гражданин в период с мая по июль 2026 года систематически оказывал платные услуги по техническому обслуживанию и ремонту автомобилей без регистрации в качестве индивидуального предпринимателя. Ответственность за предпринимательскую деятельность без государственной регистрации предусмотрена частью 2 статьи 13.3 КоАП и влечёт наложение штрафа в размере до 100 базовых величин (4 500 рублей) с конфискацией предмета административного правонарушения, орудий и средств его совершения, а также с конфискацией до 100% от суммы дохода, полученного в результате такой деятельности, или без конфискации. […] Информацию о несоблюдении требований налогового законодательства граждане вправе сообщить в контакт-центр МНС по телефонам +375 17 229 79 79 или 189.",KEEP,,RQ-e6725cb52d8e,SILVER,,,2026-08-07T10:18:38+00:00,,,REVIEWED,Виртуальный Брест,В Бресте пресечена нелегальная деятельность автомастерской,https://virtualbrest.ru/news188750.php,EVT-541e3b170b7f,1,1,NO,YES,train
HIGH,,,,SILVER,Подтверждающая публикация о плохих условиях содержания животных в экопарке.,"🐺 Белорус пожаловался на условия содержания волков в парке «Акварель» в Пуховичском районе По словам мужчины, двоим волкам необходимо от 100 до 300 квадратных километров лесистой территории, по которой они проходят 20 – 50 километров в день. Однако в парке животные содержатся в небольшом вольере без единой травинки и навеса от солнца. Волки пытаются спрятаться от солнца в крошечной тени от столбов ограждения, при этом их дыхание сильно учащено. […]",KEEP,,RQ-0512faca4d83,SILVER,,,2026-08-07T09:44:34+00:00,,,REVIEWED,Blizko.by,Белорус пожаловался на условия содержания волков в парке «Акварель» в Пуховичском районе,https://t.me/blizkoby/24771,EVT-e15edc5207a9,2,1,NO,NO,train
HIGH,,,,SILVER,Редакционный второй проход: нет подтвержденной проблемы в предметной области S-monitor.,"[…] Главная задача — проверить ассортимент, размерную сетку и ценники: одежда должна быть доступна каждому родителю. […] Но проверяющие следят, чтобы в наличии были и нестандартные варианты: например, бордовые или серые комплекты для тех гимназий, где установлены особые требования. Ольга Братухина, заместитель начальника центра Академии образования, отмечает, что дефицита быть не должно: ""К сентябрю в форме должны быть и первоклассник, и одиннадцатиклассник"". Мониторинг показывает, что найти форму можно на любой кошелек. […] Ориентировочные цены (нижний порог): – для девочек: блузка — от 26 руб., сарафан — от 30 руб., юбка — от 35 руб., жилет — от 39 руб.; – для мальчиков: сорочка и брюки — от 40 руб., пиджак — от 55 руб., костюм (двойка) — от 146 руб. […] Традиционно проходят ""Дни школьника"" со скидками до 30%, а многодетным семьям и родителям детей-инвалидов гарантированы дополнительные бонусы и социальные скидки. Белорусские производители обновили ассортимент на 60%. […]",REJECT,,RQ-3c6eb0600c19,SILVER,,,2026-08-07T09:02:30+00:00,,,REVIEWED,Белновости,"Товары, качество, цены. В Беларуси проверяют школьные базары",https://www.belnovosti.by/obshchestvo/tovary-kachestvo-ceny-v-belarusi-proveryayut-shkolnye-bazary,EVT-2c8f12e17b13,2,1,NO,YES,train
HIGH,,,,SILVER,Исправлено при полном редакционном аудите заголовка и извлеченного текста.,"В соцсетях пожаловались на работу камер хранения на Центральном железнодорожном вокзале Минска. Ветка в Threads собрала более 20 тысяч просмотров, и многие пользователи подтвердили, что регулярно сталкиваются с длинными очередями. В БелЖД отреагировали на ситуацию. «Каждые выходные происходит то, что на фото, люди не вмещаются в само помещение, очередь выходит в переход на вокзале. Оставить багаж в такой очереди займет (из личной практики) около часа. Нет ячеек, в которых не нужно участие работника. […] Также в БелЖД обратили внимание на то, что услугами камер хранения пользуются не только пассажиры железной дороги, но и туристы, которые, например, уже выселились из гостиницы, но еще не уехали из города. […]",KEEP,,RQ-29e7ea607250,SILVER,,,2026-08-07T09:01:09+00:00,,,REVIEWED,Onlíner,Почему в Минске на вокзале такие большие очереди в камеры хранения? Ответили в БелЖД - Люди Onlíner,https://people.onliner.by/2026/08/07/pochemu-v-minske-na-vokzale-takie-bolshie-ocheredi-v-kamery-xraneniya-otvetili-v-belzhd,EVT-a504c1841dec,4,1,NO,NO,train
HIGH,,,,SILVER,"Редакционный второй проход: подтверждена конкретная белорусская проблема, жалоба или нарушение.","Жительница Бреста смогла через суд добиться полного расчета после увольнения. Работодатель утверждал, что все положенные выплаты были перечислены, однако женщина заявила, что получила лишь часть денег. По информации БЕЛТА, ссылающейся на официального представителя управления Государственного комитета судебных экспертиз по Брестской области Татьяну Коток , после увольнения брестчанка решила не мириться с ситуацией и обратилась за помощью в правоохранительные органы. В организации ссылались на платежную ведомость, где якобы стояла подпись сотрудницы, подтверждающая получение всей суммы. […] Суд признал ее доводы обоснованными и обязал работодателя выплатить женщине всю сумму, которую она должна была получить при увольнении. […]",KEEP,,RQ-0c9410ba77ca,SILVER,,,2026-08-07T08:46:59+00:00,,,REVIEWED,BGmedia,Экспертиза против фальсификации: брестчанка доказала подделку подписи в ведомости и забрала свои деньги — BGmedia,https://bgmedia.site/news/brestchanka-cherez-sud-zastavila-rabotodatelya-vyplatit-vse-dengi-posle-uvolneniya,EVT-53d15116177a,1,1,NO,YES,train
HIGH,,,,SILVER,"Заголовок прямо фиксирует конкретную жалобу, нарушение или социально-экономическую проблему.","[…] Многие пишут, что в самом Слониме до сих пор остаются улицы без нормального асфальта, тогда как дорожное покрытие появляется на сельской дороге среди полей: «Я, конечно, все понимаю, но в каких-то е*енях хоть какой-то асфальт укладывают, в то время как частный сектор в Слониме без асфальта». Под публикацией жители начали массово перечислять улицы, которые, по их мнению, давно нуждаются в ремонте. Среди них называли Западную улицу, Студенческую, Волгоградскую, Мицкевича, Заречную и другие. Одни жалуются, что после дождя там невозможно ни пройти, ни проехать, другие напоминают о большом потоке грузовиков и отсутствии тротуаров. Еще одна тема обсуждения — качество самого ремонта. Некоторые комментаторы сомневаются, что такое покрытие прослужит долго, называя технологию «на грани фантастики». […] По их мнению, вместо того чтобы решать проблемы внутри города, силы направляют на другие объекты, из-за чего жители вынуждены годами ждать ремонта своих улиц. […]",KEEP,,RQ-b9edb0532c77,SILVER,,,2026-08-07T08:45:51+00:00,,,REVIEWED,BGmedia,Асфальтирование дорог в Слонимском районе раскритиковали местные жители: почему? — BGmedia,https://bgmedia.site/news/zhitelej-slonimskogo-rajona-udivil-remont-selskoj-dorogi,EVT-62262d314849,1,1,NO,YES,train
HIGH,,,,SILVER,"Заголовок прямо фиксирует конкретную жалобу, нарушение или социально-экономическую проблему.","На Припяти из-за низкого уровня воды обнажились широкие полосы песка — необычные кадры показали в Threads. Экологи объясняют обмеление рек в Брестской области дефицитом осадков, который продолжается уже третий год, — у этого явления есть свои риски. Пользователь Threads выложил несколько видео с Припяти, где видно, что вода заметно отступила от береговой линии, оставив обширные песчаные отмели. «Палескія медытатыўныя замалёўкі. […] Происходящее связано с природными факторами. «Обмеление является следствием дефицита осадков, который наблюдается третий год подряд. В отдельных районах обмелели не только реки и озера, но и колодцы. […]",KEEP,,RQ-95afb9e7c57f,SILVER,,,2026-08-07T08:34:00+00:00,,,REVIEWED,Zerkalo.io,"Припять превратилась в «пляж». Экологи объяснили, почему реки на Полесье так сильно обмелели и чем это грозит",https://news.zerkalo.io/life/133737.html,EVT-1496634b4aec,7,2,YES,NO,train
HIGH,,,,SILVER,"Заголовок прямо фиксирует конкретную жалобу, нарушение или социально-экономическую проблему.","[…] Журналист районной газеты вместе с представителем «Оршанской спецавтобазы» выехал на место и признал: проблема действительно существует. Высокая трава полностью скрыла детскую площадку, ограничивает обзор водителям на перекрестке, а осенью, по словам местных жителей, создает еще и пожароопасную ситуацию. «Я живу в этом районе пять лет. […] Впрочем, для жителей Орши подобная история уже стала привычной. Как ранее писало BGmedia, всего две недели назад та же «Аршанская газета» рассказывала о похожей проблеме на улице Станционной. Тогда люди также жаловались на заросшие пустыри, которые не косили второй год. Журналист подтвердил, что трава достигла максимальной высоты и создает антисанитарию, однако и тогда речь шла лишь о надежде жителей, что коммунальные службы наконец отреагируют. […]",KEEP,,RQ-5562ac0a1864,SILVER,,,2026-08-07T07:54:29+00:00,,,REVIEWED,BGmedia,Нескошенная трава на 2-м переулке Лепельского в Орше: что говорят коммунальщики? — BGmedia,https://bgmedia.site/news/v-orshe-nashli-uliczu-gde-buryan-ne-kosyat-godami,EVT-f81ae5a55436,1,1,NO,YES,train
HIGH,,,,SILVER,"Редакционный второй проход: подтверждена конкретная белорусская проблема, жалоба или нарушение.",[…] Но зато какая приятная цена. Завершить строительство по плану должны 28 декабря 2028 года. Однако УКС сразу предупреждает: «В связи с отсутствием финансирования в ходе строительства объекта застройщик по согласованию сторон изменяет срок исполнения своих обязательств. Срок ввода жилого дома может быть откорректирован с подписанием соответствующего дополнительного соглашения к договору». […] Заявления на заключение договоров создания объектов долевого строительства будут приниматься с 14 августа 2026 года. […],KEEP,,RQ-e58d932cb275,SILVER,,,2026-08-07T07:40:02+00:00,,,REVIEWED,Onlíner,"Возле ЖК «Мармелад» начинают строить новый дом. Цены очень сладкие, но только для очередников - Недвижимость Onlíner",https://realt.onliner.by/2026/08/07/vozle-zhk-marmelad-novyj-dom,EVT-5c2831c304c4,1,1,NO,YES,train
HIGH,,,,SILVER,Очевидно нерелевантный жанр или событие вне предмета S-monitor.,"Если работник во время командировки по Беларуси не смог предоставить проездные документы, это не означает, что расходы на дорогу не возместят. […] Об этом рассказали в Минтруда. Если проездные документы отсутствуют полностью, работнику возмещают расходы на проезд в размере 0,1 базовой величины в каждую сторону. Если во время командировки сотрудник ежедневно возвращается домой, а билеты также не представлены, компенсация составит 0,1 базовой величины в каждую сторону за каждый день командировки . Расходы на дорогу не возмещаются, если: В случае, когда билет на автомобильный транспорт регулярного сообщения не содержит всех обязательных реквизитов, но факт поездки подтвержден, расходы возмещаются по фактической стоимости, указанной в проездном документе. При отсутствии билетов в авансовом отчете необходимо сделать отметку, что проездные документы не представлены. В таком случае бухгалтерия произведет расчет компенсации исходя из установленной нормы — 0,1 базовой величины в каждую сторону либо 0,1 базовой величины × 2 × количество дней , если работник ежедневно возвращался к месту жительства.",REJECT,,RQ-7936bee73606,SILVER,,,2026-08-07T07:09:00+00:00,,,REVIEWED,Смолевичи-24,"Белорусам объяснили, сколько вернут за дорогу в командировке, если потерялись билеты - 07.08.2026",https://smolevichi-24.by/07082026/belorusam-obyasnili-skolko-vernut-za-dorogu-v-komandirovke-esli-poteryalis-bilety,EVT-ac6a5a9f99cc,4,1,NO,YES,train
HIGH,,,,SILVER,"Редакционный второй проход: подтверждена конкретная белорусская проблема, жалоба или нарушение.","В одном из минских магазинов после жалобы покупателя в соцсетях выявили нарушения условий хранения продукции и контроля температурного режима. […] Недавно покупатель опубликовал видео, на котором показал температуру в холодильной камере с суши. […] Берегите себя и своих детей! Неправильное хранение суши в магазине „Хит!“ на Рокоссовского, 49, Минск», — подписал он ролик. После этого магазин посетили специалисты Центра гигиены и эпидемиологии Ленинского района — проверка подтвердила нарушения. «Во время проведения оценки были выявлены нарушения условий хранения продукции, а также контроля температурного режима хранения продукции. В отношении ответственного должностного лица ООО „Евроторг“ начнут административный процесс», — сообщили специалисты.",KEEP,,RQ-2ad3985b3072,SILVER,,,2026-08-07T07:05:00+00:00,,,REVIEWED,Zerkalo.io,"«Минчане, осторожно!» Жалоба на суши в магазине закончилась проверкой",https://news.zerkalo.io/life/133728.html,EVT-6a5f410dd37c,1,1,NO,YES,train
HIGH,,,,SILVER,"Заголовок прямо фиксирует конкретную жалобу, нарушение или социально-экономическую проблему.","В социальных сетях и чатах жители Гомеля активно обсуждают проблему: в этом году дорожную разметку в городе обновили частично лишь на центральных улицах, пропустив второстепенные улицы и сложные перекрестки и развязки с большим объемом разнообразной дорожной разметки. […] К началу школьного учебного года СМЭП начали обновлять разметку перед учебными заведениями, но в целом удручающая ситуация по городу все равно видна жителям города невооруженным глазом. В предыдущие годы в течение апреля — июня абсолютное большинство городских улиц были уже с обновленной разметкой.",KEEP,,RQ-7e08ed7fb12c,SILVER,,,2026-08-07T06:55:00+00:00,,,REVIEWED,Флагшток,Гомельчане жалуются на стертую дорожную разметку на улицах города,https://flagshtok.info/ru/naviny/gomelchane-zhalujutsja-na-stertuju-dorozhnuju-razmetku-na-ulicah-goroda.html,EVT-5215d138d4c5,2,1,NO,YES,train
HIGH,,,,SILVER,"Редакционный второй проход: подтверждена конкретная белорусская проблема, жалоба или нарушение.","Представитель железной дороги попытался оправдаться в эфире ТВ. В Белорусской железной дороге признали проблему с очередями у камер хранения на Центральном вокзале в Минске, на которую жаловались в соцсетях. Ситуацию объяснили ростом пассажиропотока и тем, что багаж до сих пор принимают и выдают вручную, передает ОНТ. Недавно в соцсетях пожаловались на камеры хранения на железнодорожном вокзале в Минске. Как заметила одна пассажирка, чтобы сдать или забрать багаж, нужно отстоять большую очередь, плюс камеры не работают по ночам. « Каждый раз удивляюсь этому позору : камеры хранения главного вокзала столицы. Огромный пассажиропоток. […]",KEEP,,RQ-2f7fe0874f76,SILVER,,,2026-08-07T06:23:48+00:00,,,REVIEWED,Хартия-97,БелЖД попала в крупный скандал из-за очередей к камерам хранения в Минске,https://charter97.org/ru/news/2026/8/7/693898,EVT-a504c1841dec,4,1,NO,NO,train
HIGH,,,,SILVER,"Заголовок прямо фиксирует конкретную жалобу, нарушение или социально-экономическую проблему.","[…] Проверка через домашний Wi-Fi и мобильный интернет также не изменила ситуацию. Возник закономерный вопрос: речь идет о личной ошибке или о масштабном техническом сбое. Ответ появился довольно быстро. В комментариях стали один за другим откликаться другие пользователи, подтвердившие аналогичную проблему. Кто-то написал, что наблюдает ту же картину, другие сообщили об отсутствии данных и невозможности нормально пользоваться сервисом. За короткое время стало понятно, что ситуация затронула сразу нескольких человек, а затем число подобных сообщений продолжило расти. Обсуждение быстро приобрело спокойный и даже немного ироничный характер. […]",KEEP,,RQ-eb89e252b727,SILVER,,,2026-08-07T06:16:23+00:00,,,REVIEWED,Виртуальный Брест,"В Беларуси «сломалось» приложение Профналог. Без паники, это уже не в первый раз!",https://virtualbrest.ru/news188726.php,EVT-47896982a94e,1,1,NO,YES,train
